,0
5902,6.7510224075051e-06
5903,6.765350457385695e-06
5904,6.769415700556339e-06
5905,6.777271160271857e-06
5906,6.779655535073216e-06
5907,6.785632985280932e-06
5908,6.7913027071047325e-06
5909,6.797383934980085e-06
5910,6.803172731608745e-06
5911,6.808706900234256e-06
5912,6.816195401147201e-06
5913,6.824000577363697e-06
5914,6.826834023580951e-06
5915,6.830197180781072e-06
5916,6.839024559437537e-06
5917,6.846348444517878e-06
5918,6.852803357491372e-06
5919,6.857479706731301e-06
5920,6.870805692888206e-06
5921,6.8776501229418205e-06
5922,6.881746682963111e-06
5923,6.890280089754603e-06
5924,6.895731635119986e-06
5925,6.904965335511166e-06
5926,6.908437235123649e-06
5927,6.920939075524405e-06
5928,6.924332806587819e-06
5929,6.930526625364071e-06
5930,6.938254154964204e-06
5931,6.9467075837527014e-06
5932,6.950532791032149e-06
5933,6.967413030206494e-06
5934,6.971210284170215e-06
5935,6.981402340025727e-06
5936,6.98659283789329e-06
5937,6.9893569167464465e-06
5938,6.9961938945099385e-06
5939,7.007089447453027e-06
5940,7.0200617924399085e-06
5941,7.027023537256864e-06
5942,7.0357356403330025e-06
5943,7.048541973225157e-06
5944,7.051196875791337e-06
5945,7.057191248751034e-06
5946,7.074428011886607e-06
5947,7.086148100083769e-06
5948,7.089770880219037e-06
5949,7.095225991288026e-06
5950,7.098283748617729e-06
5951,7.109150240217427e-06
5952,7.111463532578478e-06
5953,7.115979139615453e-06
5954,7.139263370477398e-06
5955,7.14525078481826e-06
5956,7.149172786859836e-06
5957,7.1610348834098015e-06
5958,7.171150695979504e-06
5959,7.177696063656583e-06
5960,7.188709445166269e-06
5961,7.1998158052260686e-06
5962,7.202632796182992e-06
5963,7.209915625871664e-06
5964,7.2178816865565115e-06
5965,7.228307961447435e-06
5966,7.254588323841966e-06
5967,7.265784581108772e-06
5968,7.27328411802315e-06
5969,7.27495818349111e-06
5970,7.2862669760332804e-06
5971,7.292636536941205e-06
5972,7.303749199386192e-06
5973,7.307691942767825e-06
5974,7.33769724456286e-06
5975,7.339576085842655e-06
5976,7.346969681407565e-06
5977,7.357086996635133e-06
5978,7.3671226353801545e-06
5979,7.3811942414627565e-06
5980,7.384569753194439e-06
5981,7.39630828130021e-06
5982,7.402296467724788e-06
5983,7.405526296751511e-06
5984,7.4218603728527765e-06
5985,7.435897760281502e-06
5986,7.470355041930774e-06
5987,7.473577320751678e-06
5988,7.484022232017501e-06
5989,7.488976347287211e-06
5990,7.490279867342563e-06
5991,7.508368780319879e-06
5992,7.519886432212812e-06
5993,7.523642182704152e-06
5994,7.537518780892483e-06
5995,7.550418744706722e-06
5996,7.566235778459312e-06
5997,7.590083504665703e-06
5998,7.5912882727159236e-06
5999,7.599703246072823e-06
6000,7.61087251956167e-06
6001,7.622376317185169e-06
6002,7.638207123888115e-06
6003,7.651529881757667e-06
6004,7.663452325659673e-06
6005,7.670591672151146e-06
6006,7.682865986249361e-06
6007,7.686593650382505e-06
6008,7.700286966657496e-06
6009,7.709627196987282e-06
6010,7.716738716270543e-06
6011,7.726993496976632e-06
6012,7.73047073824507e-06
6013,7.753903523334643e-06
6014,7.76391225523501e-06
6015,7.771074656623161e-06
6016,7.776153425087401e-06
6017,7.788824790750118e-06
6018,7.801099969133715e-06
6019,7.811756532841276e-06
6020,7.830517706611268e-06
6021,7.859974704983714e-06
6022,7.87100664819768e-06
6023,7.875412185582175e-06
6024,7.8826089459451e-06
6025,7.901906763430774e-06
6026,7.906758955965693e-06
6027,7.936998109366358e-06
6028,7.947084128295662e-06
6029,7.954122158811174e-06
6030,7.971514927301843e-06
6031,7.980445317708218e-06
6032,7.994254108282068e-06
6033,8.001016819598928e-06
6034,8.006157972463186e-06
6035,8.027233415479675e-06
6036,8.045972144084101e-06
6037,8.050270642279317e-06
6038,8.066968564904609e-06
6039,8.08941138546133e-06
6040,8.103138756132632e-06
6041,8.114651760664467e-06
6042,8.133400497877885e-06
6043,8.153786283551526e-06
6044,8.165546720927967e-06
6045,8.174977965016708e-06
6046,8.181565721342383e-06
6047,8.213298662896188e-06
6048,8.218639242280498e-06
6049,8.226256977962664e-06
6050,8.246914259968332e-06
6051,8.257380636719857e-06
6052,8.2733775518927e-06
6053,8.290981427747883e-06
6054,8.323236270447354e-06
6055,8.32361995515831e-06
6056,8.343794693414264e-06
6057,8.363814585755534e-06
6058,8.3680250594673e-06
6059,8.375482286209338e-06
6060,8.400125962756687e-06
6061,8.407615145929464e-06
6062,8.424796646679064e-06
6063,8.431048368215e-06
6064,8.443885305536493e-06
6065,8.459339030956055e-06
6066,8.495279718158992e-06
6067,8.502589408252862e-06
6068,8.521671838759068e-06
6069,8.534085662969675e-06
6070,8.555783186679625e-06
6071,8.561422923072573e-06
6072,8.601029108185454e-06
6073,8.62286646799892e-06
6074,8.636610693123605e-06
6075,8.647802207802513e-06
6076,8.663784271231415e-06
6077,8.681774986023047e-06
6078,8.695472358740144e-06
6079,8.705225858309271e-06
6080,8.73990255095111e-06
6081,8.749713110380071e-06
6082,8.76900998576375e-06
6083,8.802812817877032e-06
6084,8.810986524406354e-06
6085,8.832769875901212e-06
6086,8.852727783317828e-06
6087,8.863474499946338e-06
6088,8.8829955023254e-06
6089,8.89570511943201e-06
6090,8.935781284774425e-06
6091,8.939411128532333e-06
6092,8.960985337457057e-06
6093,8.988124275577425e-06
6094,9.006580628804239e-06
6095,9.026519612188988e-06
6096,9.031375597714198e-06
6097,9.04083750585905e-06
6098,9.073699941608575e-06
6099,9.092406630645997e-06
6100,9.124405509301423e-06
6101,9.172518624218181e-06
6102,9.175853419260495e-06
6103,9.200369928463504e-06
6104,9.224757811241439e-06
6105,9.244632236085095e-06
6106,9.269950482356447e-06
6107,9.311690017487209e-06
6108,9.333729480349909e-06
6109,9.35600829024135e-06
6110,9.364761428005385e-06
6111,9.378774845456468e-06
6112,9.421268225384183e-06
6113,9.443059412216511e-06
6114,9.454170482762442e-06
6115,9.467034294696302e-06
6116,9.502440110747786e-06
6117,9.53291312557714e-06
6118,9.543793729528768e-06
6119,9.566935347596491e-06
6120,9.579916553583368e-06
6121,9.6090366186419e-06
6122,9.666984916340726e-06
6123,9.683516908548607e-06
6124,9.689992148041527e-06
6125,9.729970339936419e-06
6126,9.738987247878577e-06
6127,9.766338440512282e-06
6128,9.801697370421169e-06
6129,9.816554294242762e-06
6130,9.851322196149182e-06
6131,9.885587882108599e-06
6132,9.909633495140275e-06
6133,9.9415040751826e-06
6134,9.971725032363685e-06
6135,9.989141012610179e-06
6136,1.0026758497249572e-05
6137,1.0049948506590363e-05
6138,1.0075913693724383e-05
6139,1.01015255443276e-05
6140,1.0175668588577261e-05
6141,1.0181114887163901e-05
6142,1.022700832676165e-05
6143,1.0257284031089313e-05
6144,1.0318900520209625e-05
6145,1.0327939772936934e-05
6146,1.0366465748057214e-05
6147,1.0375434496653798e-05
6148,1.0387399744369292e-05
6149,1.040515082092888e-05
6150,1.0414497532230952e-05
6151,1.0455715634567053e-05
6152,1.0496225188931095e-05
6153,1.0547531872307733e-05
6154,1.056647898546745e-05
6155,1.0611979341754421e-05
6156,1.0632804537214936e-05
6157,1.0693840524143952e-05
6158,1.0743336771032844e-05
6159,1.0794921138212499e-05
6160,1.0855401410415902e-05
6161,1.088799393934852e-05
6162,1.0941618122616487e-05
6163,1.0952342343777078e-05
6164,1.098641709225509e-05
6165,1.100960918052063e-05
6166,1.1054068276220167e-05
6167,1.1088639698869337e-05
6168,1.1109695516212154e-05
6169,1.115841835640125e-05
6170,1.1179567400014838e-05
6171,1.1233358252792878e-05
6172,1.1290007270327412e-05
6173,1.134217846809661e-05
6174,1.1378398543222059e-05
6175,1.1428989988790379e-05
6176,1.1467448983890804e-05
6177,1.147806176386575e-05
6178,1.154648965791841e-05
6179,1.1598506441470945e-05
6180,1.161971302598326e-05
6181,1.1701950157594575e-05
6182,1.1734410012934669e-05
6183,1.1794669827716582e-05
6184,1.1826609209018254e-05
6185,1.1861517089809363e-05
6186,1.1899016947276154e-05
6187,1.2020384391791079e-05
6188,1.2057743798181222e-05
6189,1.207970506871326e-05
6190,1.2157782454337937e-05
6191,1.2187747926639801e-05
6192,1.222783883952964e-05
6193,1.2333282249595944e-05
6194,1.2368916546572141e-05
6195,1.2398682224164841e-05
6196,1.2487671338957027e-05
6197,1.2517465408644817e-05
6198,1.2578350899156747e-05
6199,1.2638492717104242e-05
6200,1.2720364944845879e-05
6201,1.2735413479896566e-05
6202,1.2817226565339731e-05
6203,1.2843020363234964e-05
6204,1.292635001778954e-05
6205,1.3009090150295593e-05
6206,1.3032316052426834e-05
6207,1.3065459034842775e-05
6208,1.310298746726831e-05
6209,1.3175588526334014e-05
6210,1.3313121952595272e-05
6211,1.3355730048447378e-05
6212,1.3383088343150451e-05
6213,1.3492700161596084e-05
6214,1.3519963258789958e-05
6215,1.3610029241370554e-05
6216,1.3637697748111273e-05
6217,1.3737172687547454e-05
6218,1.3843494481457165e-05
6219,1.3893381858605785e-05
6220,1.3933491791393687e-05
6221,1.4020115762004413e-05
6222,1.4059093241291448e-05
6223,1.417355786073147e-05
6224,1.4285701223617615e-05
6225,1.43022570003345e-05
6226,1.4411233483434592e-05
6227,1.4535825830369298e-05
6228,1.4629083753118156e-05
6229,1.4660711677065102e-05
6230,1.4750414924832639e-05
6231,1.484493949618569e-05
6232,1.4901580371152387e-05
6233,1.4974387658650263e-05
6234,1.4987296497532315e-05
6235,1.5095217246300803e-05
6236,1.5215583325413835e-05
6237,1.5288036808456348e-05
6238,1.538504059777389e-05
6239,1.5494177256837783e-05
6240,1.5646960523587038e-05
6241,1.581975023166441e-05
6242,1.5847519462120145e-05
6243,1.6005802677073148e-05
6244,1.618418341202336e-05
6245,1.626037271154388e-05
6246,1.638039711322956e-05
6247,1.6391227022109983e-05
6248,1.647870535261322e-05
6249,1.6571014045190176e-05
6250,1.6846606793489717e-05
6251,1.6926511993646166e-05
6252,1.7097280447848632e-05
6253,1.71515855374972e-05
6254,1.72829131414828e-05
6255,1.7477599086295426e-05
6256,1.75664432136956e-05
6257,1.7632739851573526e-05
6258,1.774762284110511e-05
6259,1.7850956598010054e-05
6260,1.8146712629022614e-05
6261,1.8297699446307105e-05
6262,1.853524153901006e-05
6263,1.8743650254246424e-05
6264,1.882435573256049e-05
6265,1.901378435357061e-05
6266,1.9190906626777756e-05
6267,1.9410340721713276e-05
6268,1.9482601897141466e-05
6269,1.974318670053127e-05
6270,1.980046841328935e-05
6271,2.005434189716152e-05
6272,2.0179014924675588e-05
6273,2.0428032158970306e-05
6274,2.0571857249924018e-05
6275,2.0691275941285733e-05
6276,2.0910348571526337e-05
6277,2.104489012112589e-05
6278,2.138508639924935e-05
6279,2.1569501919648943e-05
6280,2.1927181727895212e-05
6281,2.2032485341149325e-05
6282,2.2376135391982616e-05
6283,2.277738183530404e-05
6284,2.3166904329786804e-05
6285,2.3274821713564712e-05
6286,2.3328249883458466e-05
6287,2.3479473312969635e-05
6288,2.431686816249128e-05
6289,2.4674128551298405e-05
6290,2.488247129718804e-05
6291,2.5207597510116235e-05
6292,2.553178350217468e-05
6293,2.5756003794330917e-05
6294,2.6127171847533256e-05
6295,2.680326779871573e-05
6296,2.7301743808973376e-05
6297,2.7680265645931497e-05
6298,2.807748542962806e-05
6299,2.8580507210382606e-05
6300,2.8703335630482495e-05
6301,2.8867835228121884e-05
6302,2.9839657923935923e-05
6303,3.0081684746916333e-05
6304,3.0499246701426723e-05
6305,3.132232722157779e-05
6306,3.227306120716113e-05
6307,3.283593809071958e-05
6308,3.337406816395181e-05
6309,3.4094513971238205e-05
6310,3.4841567841867895e-05
6311,3.5503049815606733e-05
6312,3.607579201680245e-05
6313,3.7290563288059877e-05
6314,3.793441528896059e-05
6315,3.819629383145534e-05
6316,3.9236567429667836e-05
6317,3.962675400555668e-05
6318,4.002051598180051e-05
6319,4.238338834550933e-05
6320,4.315210710205214e-05
6321,4.3837186065910476e-05
6322,4.4361262498098024e-05
6323,4.549104952432736e-05
6324,4.742536065256075e-05
6325,4.858239157322616e-05
6326,4.9630931006714346e-05
6327,5.1646430505748915e-05
6328,5.247325069122755e-05
6329,5.392223128166344e-05
6330,5.546284419464011e-05
6331,5.7525586373129864e-05
6332,6.126439389436923e-05
6333,6.287283400543622e-05
6334,6.34645618780372e-05
6335,6.639760025013927e-05
6336,6.82978272586287e-05
6337,6.915325214745017e-05
6338,7.206702927746652e-05
6339,7.29038198790561e-05
6340,7.686299792539662e-05
6341,7.910269873729691e-05
6342,8.53711198337673e-05
6343,8.809379952081331e-05
6344,9.240341837658797e-05
6345,9.673328684497145e-05
6346,0.00010098437394337641
6347,0.00010571022866592845
6348,0.00011354270233702383
6349,0.00011802406936711967
6350,0.00012317486367997743
6351,0.00012845508629421407
6352,0.0001383976576873788
6353,0.00015399759910392607
6354,0.00016791359900748465
6355,0.000182235031089442
6356,0.0001994939128155333
6357,0.00021101492857890686
6358,0.00024158100282424205
6359,0.00027728934433854504
6360,0.00028873112612454237
6361,0.0003264140674367781
6362,0.00034581575889343363
6363,0.00040130634337526126
6364,0.0004458678662259151
6365,0.000512934003666629
6366,0.0005394411429307918
6367,0.0007575074448375163
6368,0.0009589881162940236
6369,0.0013664982427410075
6370,0.0019725423273797018
6371,0.0044679395377715736
6372,0.006951500905317406
6373,0.013661041036991593
6374,0.023550484537271703
6375,22.383442089015155
6376,6354.541570666331
